date,observed,trend,seasonal,residual
2025-03-24,54,67.70300178605537,-11.5476235067953,-2.155378279260063
2025-03-25,57,66.45516859050217,-8.721854148697206,-0.7333144418049642
2025-03-26,56,65.0644826302144,-9.536077775390488,0.4715951451760816
2025-03-27,58,64.43877617706507,-7.817726802906226,1.3789506258411564
2025-03-28,54,64.61275172750369,-9.222293892812637,-1.3904578346910554
2025-03-29,81,64.94273524794986,21.695103318843547,-5.6378385667934054
2025-03-30,88,65.44657215498978,25.672633073439936,-3.1192052284297205
2025-03-31,58,66.08968069486353,-11.671285520477102,3.5816048256135673
2025-04-01,63,66.83484076312301,-8.987409454044005,5.152568690921001
2025-04-02,51,67.75242227788289,-10.098746969427099,-6.653675308455789
2025-04-03,68,68.55102969502849,-7.854310704615447,7.303281009586954
2025-04-04,59,68.8407121275763,-8.327453152384829,-1.5132589751914622
2025-04-05,86,68.96697389951093,21.088664048116193,-4.055637947627119
2025-04-06,98,69.40425556394129,25.8469341722183,2.7488102638404115
2025-04-07,62,70.19006190437452,-11.636926132770979,3.446864228396464
2025-04-08,51,71.1360916411693,-8.97197475105627,-11.164116890113029
2025-04-09,64,72.07525737009979,-10.111236621956687,2.035979251856901
2025-04-10,69,72.68421876025349,-8.118334381612957,4.434115621359467
2025-04-11,66,73.05954639649356,-7.730657274324446,0.6711108778308841
2025-04-12,100,73.36983499163874,21.052882071756816,5.577282936604448
2025-04-13,99,73.38320979758399,25.212319476430004,0.4044707259860161
2025-04-14,56,72.90702097456958,-11.433638882036258,-5.473382092533313
2025-04-15,65,72.27668131258282,-9.076634442247522,1.7999531296647007
2025-04-16,63,71.85488351769708,-9.784827217823336,0.9299437001262589
2025-04-17,58,71.56118224382075,-8.560544471711363,-5.0006377721093855
2025-04-18,67,71.15626265081404,-7.342032172807846,3.185769521993805
2025-04-19,92,70.39357425488105,21.643609847584447,-0.03718410246548842
2025-04-20,99,69.20259738203755,24.340611282497015,5.456791335465439
2025-04-21,60,67.8888682120408,-11.149606701692399,3.2607384896515867
2025-04-22,54,66.5575713621308,-9.34969768713543,-3.207873674995369
2025-04-23,54,65.55117870630988,-9.423231380060994,-2.1279473262488864
2025-04-24,50,65.19427394156153,-9.264934319764915,-5.929339621796615
2025-04-25,57,65.6216353704633,-7.044466836903267,-1.5771685335600267
2025-04-26,80,66.88601795358272,22.626726945819314,-9.512744899402037
2025-04-27,99,68.73362739602072,23.42851039056327,6.8378622134160025
2025-04-28,60,70.52492468805752,-10.870326713132666,0.3454020250751455
2025-04-29,67,71.78546823910288,-9.386235054241112,4.600766815138229
2025-04-30,66,72.22604568930396,-9.131513328920876,2.9054676396169157
2025-05-01,70,71.89114578024761,-10.160867006612298,8.26972122636468
2025-05-02,61,71.20236051170755,-6.9351416055647865,-3.267218906142773
2025-05-03,91,70.56070051947073,23.53423084370431,-3.0949313631750357
2025-05-04,88,69.76753209823481,22.68868883688688,-4.456220935121692
2025-05-05,53,69.01986559699729,-10.58573776912815,-5.4341278278691405
2025-05-06,65,68.63854922497916,-9.069883399976865,5.431334174997701
2025-05-07,66,68.53607224306911,-9.065513315454286,6.529441072385168
2025-05-08,53,68.47438949837253,-10.618080492769183,-4.85630900560335
2025-05-09,61,68.06633354422168,-7.213220474039883,0.1468869298182085
2025-05-10,98,67.20224719788038,23.79577915049504,7.001973651624581
2025-05-11,80,66.35748704593091,22.297194945401003,-8.654681991331913
2025-05-12,60,66.2396497983731,-10.24912031369421,4.009470515321112
2025-05-13,54,66.9028903042608,-8.472937785209554,-4.429952519051241
2025-05-14,51,67.74434570318552,-9.354844848799647,-7.389500854385872
2025-05-15,57,68.4989072333193,-10.373348680209322,-1.1255585531099825
2025-05-16,69,69.24105907549014,-7.80872859364592,7.567669518155782
2025-05-17,100,69.93398197922434,23.653208418285594,6.412809602490057
2025-05-18,94,70.56332026610878,22.372913505274834,1.0637662286163874
2025-05-19,57,70.92671680936333,-10.049989404467418,-3.8767274048959024
2025-05-20,59,70.80462216961175,-8.261958832824138,-3.542663336787612
2025-05-21,63,70.24803572183902,-9.90814897365476,2.660113251815744
2025-05-22,57,69.98764376519651,-9.549160487301819,-3.43848327789469
2025-05-23,65,70.22842452416732,-8.183630585949915,2.95520606178259
2025-05-24,100,70.70282502229568,23.384709024825597,5.912465952878719
2025-05-25,81,70.88738298348115,22.641558526250986,-12.528941509732135
2025-05-26,67,70.5230013731647,-9.997890568559477,6.4748891953947805
2025-05-27,64,70.06812264898895,-8.545109493464558,2.4769868444756185
2025-05-28,63,69.89119140118908,-10.292135227227146,3.4009438260380733
2025-05-29,59,69.9469008144267,-8.505119638437256,-2.4417811759894477
2025-05-30,54,69.80418265295532,-8.385854692120446,-7.418327960834873
2025-05-31,92,69.13038178905792,22.869903583440724,-0.00028537249865223657
2025-06-01,100,68.68400956837819,22.988293486908876,8.32769694471294
2025-06-02,58,68.73175304789945,-9.967029837803826,-0.7647232100956245
2025-06-03,58,68.93561512780656,-9.027307290034946,-1.9083078377716163
2025-06-04,53,69.14332788764222,-10.265666899850439,-5.877660987791778
2025-06-05,65,69.38510192037262,-7.548653616162357,3.163551695789735
2025-06-06,63,70.01021276208984,-8.641441484156923,1.6312287220670925
2025-06-07,85,70.93202996615483,21.990648116466236,-7.922678082621061
2025-06-08,99,71.52763536473064,22.993049437835413,4.479315197433948
2025-06-09,64,71.43182241848844,-10.25278606994618,2.8209636514577454
2025-06-10,70,70.99178681609864,-7.72738841123697,6.735601595138334
2025-06-11,61,70.72798112371075,-10.24856095620636,0.5205798324956135
2025-06-12,62,70.14650353915017,-7.127553032211849,-1.0189505069383245
2025-06-13,51,68.78999244388409,-9.17278666630678,-8.617205777577311
2025-06-14,88,67.25776716282076,20.69628648957533,0.04594634760391614
2025-06-15,100,66.53340396116474,22.06070434972091,11.405891689114355
2025-06-16,50,66.96820482418401,-11.351525646755253,-5.6166791774287645
2025-06-17,56,67.83772362122302,-2.4035611803167107,-9.434162440906306
2025-06-18,52,68.61068498436056,-10.861504528814336,-5.749180455546224
2025-06-19,68,69.13633724346126,-7.686069709181958,6.549732465720709
2025-06-20,69,69.48242480021314,-10.056020186626514,9.573595386413373
2025-06-21,87,70.14112377432036,19.5198036808381,-2.6609274551584576
2025-06-22,92,70.66449316445026,20.802843811614114,0.5326630239356263
2025-06-23,65,70.41615280594682,-12.778029790129498,7.361876984182672
2025-06-24,57,69.46449772784186,3.7617876123679683,-16.226285340209827
2025-06-25,63,68.35942126798058,-11.702520816607521,6.343099548626938
2025-06-26,67,67.24350778449146,-8.696716728864175,8.453208944372719
2025-06-27,53,65.8173143705107,-10.61901543814894,-2.1982989323617588
2025-06-28,81,64.83712060298944,18.955176523014366,-2.7922971260038096
2025-06-29,86,64.56504426661719,19.56989663617421,1.8650590972086007
2025-06-30,50,64.70086761259199,-13.864211481780771,-0.836656130811221
2025-07-01,51,65.44593554393613,8.051624052145394,-22.497559596081523
2025-07-02,65,66.40225008715782,-11.90280369160752,10.500553604449692
2025-07-03,62,67.25562687317957,-9.772812284403438,4.517185411223878
2025-07-04,61,67.81515606221988,-10.771029194274416,3.955873132054535
2025-07-05,97,68.17750414865563,18.888971853643326,9.933523997701045
2025-07-06,80,68.10190414341307,18.18693236670183,-6.288836510114891
2025-07-07,56,67.73243800995559,-13.988835152366297,2.256397142410705
2025-07-08,66,67.84378291009057,9.832917914175114,-11.67670082426568
2025-07-09,56,68.3508697040985,-11.472854181140907,-0.8780155229575968
2025-07-10,51,70.69028437991089,-10.915347203166972,-8.774937176743919
2025-07-11,70,77.15043663868633,-9.738901960635062,2.588465321948732
2025-07-12,98,84.58188736374794,18.70444732587971,-5.286334689627651
2025-07-13,86,89.98184982120414,16.738107111960407,-20.71995693316454
2025-07-14,64,92.12462032805145,-13.467117886091106,-14.657502441960347
2025-07-15,213,92.21241995575267,9.745162756704,111.04241728754334
2025-07-16,60,91.61221706070997,-11.129923018020865,-20.482294042689105
2025-07-17,64,89.3396694112348,-12.620260550335997,-12.719408860898795
2025-07-18,58,84.0885262340742,-6.029509048827966,-20.059017185246233
2025-07-19,92,76.80451374932183,17.817143518192953,-2.6216572675147773
2025-07-20,96,70.89331443762697,15.348215237734136,9.758470324638893
2025-07-21,53,69.18254181571488,-12.900095412492687,-3.2824464032221954
2025-07-22,60,69.31034745156943,8.89917705063583,-18.209524502205255
2025-07-23,61,69.68604751852482,-11.014429329436458,2.3283818109116368
2025-07-24,61,69.97557954329248,-14.517188260298093,5.541608717005616
2025-07-25,63,70.3159523898698,-1.8163358149876323,-5.499616574882168
2025-07-26,97,70.98749940813698,17.089843411616286,8.92265718024673
2025-07-27,92,71.337739467049,14.900412588753595,5.761847944197399
2025-07-28,58,70.67490211841212,-12.427972491333112,-0.24692962707901245
2025-07-29,67,69.56675962479325,6.600823470858836,-9.167583095652084
2025-07-30,64,68.62880384468036,-11.048026954689295,6.419223110008929
2025-07-31,54,68.11087240922556,-15.53282991851143,1.4219575092858605
2025-08-01,58,67.9184127158416,1.463025675654287,-11.381438391495884
2025-08-02,84,68.04558437100461,17.041761542118053,-1.087345913122661
2025-08-03,87,68.30845819717626,15.618007790451685,3.0735340123720505
2025-08-04,68,68.27723323750912,-11.792439445988403,11.515206208479285
2025-08-05,60,68.19092751251996,2.0915785869303107,-10.282506099450273
2025-08-06,61,68.00129784663295,-10.754006542413814,3.7527086957808677
2025-08-07,61,67.67061160897853,-15.381011620643465,8.71040001166493
2025-08-08,59,67.32732795259021,3.633534821067537,-11.960862773657745
2025-08-09,82,67.3709479422116,17.560781733182896,-2.931729675394493
2025-08-10,83,68.78296723820522,16.814533745053527,-2.5975009832587403
2025-08-11,66,72.84719374553191,-10.896724505009383,4.049530759477477
2025-08-12,56,77.66177567970314,-3.894288607267753,-17.767487072435387
2025-08-13,68,81.3488872101206,-9.889341713460915,-3.459545496659686
2025-08-14,55,83.1303888190061,-14.556210019937778,-13.57417879906832
2025-08-15,169,83.53309751981774,5.0688056635006955,80.39809681668157
2025-08-16,82,83.49388283986913,18.181789840441706,-19.67567268031084
2025-08-17,89,82.05841156301199,17.53330921768888,-10.591720780700868
2025-08-18,67,78.29335321554878,-9.831708902556766,-1.4616443129920071
2025-08-19,55,73.5416626624567,-8.60409539294021,-9.937567269516492
2025-08-20,68,69.83726621073728,-9.14499651651577,7.307730305778492
2025-08-21,51,68.88005229327239,-13.96881519540698,-3.91123709786541
2025-08-22,59,68.75293584802205,5.867938482922888,-15.620874330944936
2025-08-23,97,68.63225726912901,18.307911781777133,10.05983094909385
2025-08-24,89,68.86397934955934,17.609081977813016,2.5269386726276366
2025-08-25,58,69.11727082558048,-9.271492083007226,-1.8457787425732448
2025-08-26,63,69.69723496533952,-9.476444491418,2.779209526078475
2025-08-27,57,70.23678856620928,-9.448577704707366,-3.7882108615019234
2025-08-28,64,70.17725050710322,-12.840419034078685,6.663168526975454
2025-08-29,62,69.89632713590652,4.78398893544648,-12.680316071352998
2025-08-30,96,69.25451814318147,18.169600561620403,8.57588129519813
2025-08-31,95,68.31109734897693,17.902903780357757,8.78599887066531
2025-09-01,53,67.51008136809894,-9.528981291344436,-4.981100076754501
2025-09-02,59,66.95197398487814,-8.843468542543315,0.8914945576651832
2025-09-03,51,66.4042029000196,-10.630683606295868,-4.77351929372373
2025-09-04,51,65.64533649925606,-8.907412753079928,-5.737923746176136
2025-09-05,68,65.42113592144275,1.2823129951763002,1.2965510833809475
2025-09-06,90,65.89955237947167,18.13215377069739,5.968293849830943
2025-09-07,82,66.38334684388437,18.271878860567902,-2.6552257044522705
2025-09-08,53,66.58703854977861,-10.139109843512635,-3.4479287062659765
2025-09-09,64,66.50571195608478,-7.850227161426359,5.34451520534158
2025-09-10,60,66.44091305013981,-11.843436617155099,5.402523567015294
2025-09-11,56,66.8916823485497,-3.9967696849231884,-6.894912663626506
2025-09-12,59,67.78963583246632,-3.6227504583500094,-5.166885374116305
2025-09-13,86,68.67151362157792,18.412095429355738,-1.0836090509336458
2025-09-14,86,69.14621076514977,18.75160454332696,-1.897815308476737
2025-09-15,67,69.50169930012089,-10.561267984001688,8.059568683880798
2025-09-16,66,69.85317216168795,-7.034021745562339,3.180849583874391
2025-09-17,65,70.036759211254,-12.748141603622777,7.711382392368776
2025-09-18,60,70.09559698015939,-0.05581940040142752,-10.03977757975796
2025-09-19,60,69.87413779362463,-7.565615848351943,-2.3085219452726875
2025-09-20,85,69.12007530887696,18.541015631650232,-2.6610909405271883
2025-09-21,89,67.92066852344702,19.20342583307997,1.8759056434730184
2025-09-22,65,66.94040665535157,-10.648085505560715,8.707678850209149
2025-09-23,64,66.60750226518141,-6.833558475891094,4.226056210709686
2025-09-24,51,66.78212465826229,-13.464249041725024,-2.3178756165372647
2025-09-25,51,67.08604132767908,2.0607193002452635,-18.146760627924344
2025-09-26,60,67.4123642549403,-8.62754849256625,1.215184237625948
2025-09-27,84,68.97368500013563,18.11866093853545,-3.092345938671073
2025-09-28,100,73.68127425537143,19.263990281348324,7.054735463280238
2025-09-29,58,79.28009454797632,-10.51169629140766,-10.76839825656866
2025-09-30,69,83.01005009413588,-7.002269417534766,-7.007780676601115
2025-10-01,56,83.93859335839184,-13.786743843234216,-14.151849515157622
2025-10-02,166,83.40959664358182,3.1709368994068714,79.4194664570113
2025-10-03,61,82.63152713966721,-8.924953427389047,-12.706573712278171
2025-10-04,85,80.8945696883736,17.586705172862157,-13.481274861235747
2025-10-05,80,76.89268764652373,19.220326417373325,-16.113014063897054
2025-10-06,63,71.55000867657205,-10.125303987984086,1.5752953114120345
2025-10-07,65,67.56351352961617,-7.423534462754521,4.860020933138344
2025-10-08,56,66.91012289288548,-13.751925851809016,2.8418029589235374
2025-10-09,52,67.20943911430201,4.004055942327076,-19.213495056629093
2025-10-10,57,66.98278330919385,-9.393568090702244,-0.5892152184916029
2025-10-11,95,66.65450798081223,17.129100056330895,11.216391962856875
2025-10-12,92,66.9213210263686,19.440644599671387,5.638034373960011
2025-10-13,53,68.0626958510398,-9.627571673691405,-5.435124177348399
2025-10-14,54,69.47134891156863,-7.986410023065854,-7.484938888502768
2025-10-15,60,70.48671720399092,-13.145954920060172,2.6592377160692564
2025-10-16,67,71.3360362900735,3.4114098247352382,-7.7474461148087315
2025-10-17,70,72.24350331076303,-9.600551220236806,7.357047909473778
2025-10-18,94,72.84563918583248,17.153799521370804,4.000561292796718
2025-10-19,100,72.92408497084439,19.810036384398302,7.265878644757308
2025-10-20,63,72.83470030052933,-8.939507727914572,-0.8951925726147607
2025-10-21,63,72.61572557173393,-8.577566525517698,-1.0381590462162364
2025-10-22,52,71.8954557857846,-11.844099234123721,-8.051356551660888
2025-10-23,67,71.00802395915628,0.7914772990030856,-4.799501258159367
2025-10-24,70,70.56354860502543,-9.550366855249038,8.986818250223607
2025-10-25,92,70.64176972450583,17.92934643611398,3.428883839380191
2025-10-26,87,70.71889549984964,20.168051753853362,-3.886947253702999
2025-10-27,58,70.16954317518025,-7.845429235078042,-4.324113940102208
2025-10-28,69,68.8497947516385,-9.138798642244879,9.28900389060638
2025-10-29,58,67.39637200831794,-10.21059311819145,0.8142211098735146
2025-10-30,64,66.63625241712882,-3.1642534270339686,0.5280010099051538
2025-10-31,50,66.37152971948623,-9.325370698872305,-7.046159020613928
2025-11-01,81,66.32166855278133,19.077432741895553,-4.399101294676882
2025-11-02,81,66.58576974018351,20.48453428058633,-6.070304020769839
2025-11-03,69,67.32243816874924,-6.7016355674847725,8.379197398735528
2025-11-04,56,68.27997480117418,-9.488591504818086,-2.791383296356088
2025-11-05,65,69.42237255020471,-8.885112876442452,4.462740326237736
2025-11-06,66,70.44607033115824,-6.6206459308010395,2.174575599642793
2025-11-07,62,71.1242550813626,-9.019052254582094,-0.10520282678051274
2025-11-08,82,71.42522380042493,19.86103745233755,-9.286261252762479
2025-11-09,99,71.28439609486195,20.424620920396816,7.290982984741234
2025-11-10,67,70.74491088875575,-5.831423286606405,2.0865123978506546
2025-11-11,61,70.12976845830597,-9.624934933754599,0.49516647544862735
2025-11-12,68,69.64026561347401,-8.148904362147107,6.508638748673093
2025-11-13,54,69.07847333289608,-8.110614860628457,-6.967858472267622
2025-11-14,57,68.24180640907944,-8.909514573960953,-2.3322918351184967
2025-11-15,85,67.4304128004971,20.059241404940355,-2.4896542054374464
2025-11-16,90,66.65795758364845,19.651760031805274,3.690282384546265
2025-11-17,62,66.23617974903995,-5.692584985401706,1.4564052363617606
2025-11-18,56,66.4791260116818,-9.892962501804444,-0.5861635098773519
2025-11-19,59,66.90730301496842,-8.043413411449682,0.1361103964812571
2025-11-20,55,67.33682808071757,-4.878684678137504,-7.458143402580063
2025-11-21,56,67.6155975339597,-9.064405628752452,-2.551191905207247
2025-11-22,97,67.89072063324122,19.458141224035057,9.651138142723724
2025-11-23,84,68.05527791527372,18.58581907546975,-2.6410969907434634
2025-11-24,67,68.23431979445142,-7.8080865635670476,6.573766769115622
2025-11-25,53,68.67953090983495,-10.874884783875773,-4.804646125959181
2025-11-26,62,69.13043793816439,-9.317390855232563,2.1869529170681687
2025-11-27,62,69.46514524372446,3.060004511205555,-10.52514975493002
2025-11-28,58,69.8521109298522,-10.227323507890764,-1.624787421961443
2025-11-29,97,70.15395332099075,18.126098441535365,8.719948237473886
2025-11-30,93,70.35738971430683,17.58761026119501,5.055000024498156
2025-12-01,58,70.74008989325372,-10.168994576654732,-2.571095316598985
2025-12-02,60,71.11867882262733,-12.21095038308061,1.092271560453284
2025-12-03,61,71.1569830592486,-10.59260759863732,0.43562453938871215
2025-12-04,68,71.38274805660645,11.732564006953215,-15.115312063559657
2025-12-05,70,72.22327873610695,-11.493447656788902,9.270168920681954
2025-12-06,90,73.03761529476013,16.732555746228694,0.22982895901117217
2025-12-07,85,72.677447119629,16.550490008597148,-4.227937128226145
2025-12-08,70,72.09800593783974,-12.599312649201616,10.501306711361877
2025-12-09,68,72.06037206747908,-13.544930702414922,9.484558634935837
2025-12-10,65,72.28474185158333,-11.923158056502114,4.638416204918784
2025-12-11,53,72.65153931362455,20.621397636447373,-40.27293695007192
2025-12-12,69,72.67625621696511,-12.717695801577268,9.04143958461215
2025-12-13,100,72.07777848735745,15.273101659976229,12.649119852666317
2025-12-14,90,70.87304507862987,15.446125201832821,3.6808297195373143
2025-12-15,62,70.23643459266741,-15.13267966341484,6.89624507074744
2025-12-16,62,70.00498411394875,-14.843684710644931,6.838700596696185
2025-12-17,57,69.2947476399276,-13.339715220522516,1.0449675805949141
2025-12-18,54,68.76447906007473,29.81003186673558,-44.57451092681032
2025-12-19,70,68.9947153362105,-13.919127853120639,14.924412516910138
2025-12-20,89,71.40736286300121,13.695997402363739,3.8966397346350448
2025-12-21,89,77.71114282763203,14.284139874085884,-2.9952827017179118
2025-12-22,54,84.7616238153926,-17.824967109849723,-12.936656705542873
2025-12-23,68,89.326694814269,-16.16393819259532,-5.1627566216736795
2025-12-24,68,90.76276221500756,-14.866172473879331,-7.896589741128224
2025-12-25,220,91.025761043291,39.66015303551509,89.31408592119391
2025-12-26,51,88.68446069510371,-15.213440577451067,-22.471020117652643
2025-12-27,80,86.10967222148359,11.891323026585487,-18.000995248069074
2025-12-28,97,83.01914707567832,13.06013514619162,0.9207177781300686
2025-12-29,58,79.49377075338512,-20.73196120389089,-0.761809549494231
2025-12-30,54,75.66594875259219,-17.586896465662605,-4.079052286929581
2025-12-31,58,71.65355519500511,-16.51610201969518,2.862546824690071
